Start Week,End Week,MMWRyear,MMWRweek,Week Ending Date,Group,Indicator,Jurisdiction,Age Group,c19_deaths,pneu_deaths,flu_deaths,pne_or_flu_deaths,pne_flu_c19_deaths,total_deaths
11/14/2021,11/20/2021,2021,46,11/20/2021,By Week,Week-ending,Ohio,All Ages,395,324,0,324,490,"2,562"
11/14/2021,11/20/2021,2021,46,11/20/2021,By Week,Week-ending,Ohio,0-17 years,0,0,0,0,0,18
11/14/2021,11/20/2021,2021,46,11/20/2021,By Week,Week-ending,Ohio,18-64 years,127,102,0,102,149,681
11/14/2021,11/20/2021,2021,46,11/20/2021,By Week,Week-ending,Ohio,65 years and over,268,222,0,222,341,"1,863"
11/21/2021,11/27/2021,2021,47,11/27/2021,By Week,Week-ending,Ohio,All Ages,365,300,0,300,454,"2,063"
11/21/2021,11/27/2021,2021,47,11/27/2021,By Week,Week-ending,Ohio,0-17 years,,,0,,,15
11/21/2021,11/27/2021,2021,47,11/27/2021,By Week,Week-ending,Ohio,18-64 years,111,84,0,84,128,558
11/21/2021,11/27/2021,2021,47,11/27/2021,By Week,Week-ending,Ohio,65 years and over,253,215,0,215,324,"1,490"
11/28/2021,12/04/2021,2021,48,12/04/2021,By Week,Week-ending,Ohio,All Ages,210,152,0,152,232,"1,210"
11/28/2021,12/04/2021,2021,48,12/04/2021,By Week,Week-ending,Ohio,0-17 years,0,0,0,0,0,
11/28/2021,12/04/2021,2021,48,12/04/2021,By Week,Week-ending,Ohio,18-64 years,59,45,0,45,63,313
11/28/2021,12/04/2021,2021,48,12/04/2021,By Week,Week-ending,Ohio,65 years and over,151,107,0,107,169,889
12/05/2021,12/11/2021,2021,49,12/11/2021,By Week,Week-ending,Ohio,All Ages,81,57,0,57,90,422
12/05/2021,12/11/2021,2021,49,12/11/2021,By Week,Week-ending,Ohio,0-17 years,0,0,0,0,0,
12/05/2021,12/11/2021,2021,49,12/11/2021,By Week,Week-ending,Ohio,18-64 years,13,,0,,13,76
12/05/2021,12/11/2021,2021,49,12/11/2021,By Week,Week-ending,Ohio,65 years and over,68,49,0,49,77,345
12/29/2019,01/04/2020,2020,1,01/04/2020,By Week,Week-ending,Oklahoma,All Ages,0,82,,89,89,929
12/29/2019,01/04/2020,2020,1,01/04/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,12
12/29/2019,01/04/2020,2020,1,01/04/2020,By Week,Week-ending,Oklahoma,18-64 years,0,16,,21,21,244
12/29/2019,01/04/2020,2020,1,01/04/2020,By Week,Week-ending,Oklahoma,65 years and over,0,64,,66,66,673
01/05/2020,01/11/2020,2020,2,01/11/2020,By Week,Week-ending,Oklahoma,All Ages,0,69,,78,78,855
01/05/2020,01/11/2020,2020,2,01/11/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,,,,
01/05/2020,01/11/2020,2020,2,01/11/2020,By Week,Week-ending,Oklahoma,18-64 years,0,12,,18,18,233
01/05/2020,01/11/2020,2020,2,01/11/2020,By Week,Week-ending,Oklahoma,65 years and over,0,57,,59,59,619
01/12/2020,01/18/2020,2020,3,01/18/2020,By Week,Week-ending,Oklahoma,All Ages,,76,,81,81,870
01/12/2020,01/18/2020,2020,3,01/18/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
01/12/2020,01/18/2020,2020,3,01/18/2020,By Week,Week-ending,Oklahoma,18-64 years,0,20,0,20,20,231
01/12/2020,01/18/2020,2020,3,01/18/2020,By Week,Week-ending,Oklahoma,65 years and over,,56,,61,61,630
01/19/2020,01/25/2020,2020,4,01/25/2020,By Week,Week-ending,Oklahoma,All Ages,0,79,,80,80,833
01/19/2020,01/25/2020,2020,4,01/25/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,
01/19/2020,01/25/2020,2020,4,01/25/2020,By Week,Week-ending,Oklahoma,18-64 years,0,19,,20,20,205
01/19/2020,01/25/2020,2020,4,01/25/2020,By Week,Week-ending,Oklahoma,65 years and over,0,59,0,59,59,622
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Oklahoma,All Ages,0,82,,90,90,847
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,12
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Oklahoma,18-64 years,0,19,,22,22,224
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Oklahoma,65 years and over,0,63,,68,68,611
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Oklahoma,All Ages,0,61,,68,68,832
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,,,,18
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Oklahoma,18-64 years,0,,,11,11,216
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Oklahoma,65 years and over,0,51,,55,55,598
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Oklahoma,All Ages,0,85,,94,94,835
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,12
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Oklahoma,18-64 years,0,23,,30,30,226
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Oklahoma,65 years and over,0,62,,64,64,597
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Oklahoma,All Ages,0,79,,86,86,847
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Oklahoma,18-64 years,0,22,,25,25,217
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Oklahoma,65 years and over,0,57,,61,61,624
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Oklahoma,All Ages,0,79,17,96,96,852
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,10
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Oklahoma,18-64 years,0,20,,28,28,248
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Oklahoma,65 years and over,0,57,,66,66,594
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Oklahoma,All Ages,,73,19,92,93,817
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Oklahoma,18-64 years,,16,,24,25,233
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Oklahoma,65 years and over,0,57,11,68,68,575
03/08/2020,03/14/2020,2020,11,03/14/2020,By Week,Week-ending,Oklahoma,All Ages,0,77,18,95,95,819
03/08/2020,03/14/2020,2020,11,03/14/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
03/08/2020,03/14/2020,2020,11,03/14/2020,By Week,Week-ending,Oklahoma,18-64 years,0,21,,26,26,219
03/08/2020,03/14/2020,2020,11,03/14/2020,By Week,Week-ending,Oklahoma,65 years and over,0,56,13,69,69,597
03/15/2020,03/21/2020,2020,12,03/21/2020,By Week,Week-ending,Oklahoma,All Ages,,83,,90,94,850
03/15/2020,03/21/2020,2020,12,03/21/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,,,,
03/15/2020,03/21/2020,2020,12,03/21/2020,By Week,Week-ending,Oklahoma,18-64 years,,20,,21,23,219
03/15/2020,03/21/2020,2020,12,03/21/2020,By Week,Week-ending,Oklahoma,65 years and over,,63,,68,70,625
03/22/2020,03/28/2020,2020,13,03/28/2020,By Week,Week-ending,Oklahoma,All Ages,19,85,11,96,110,868
03/22/2020,03/28/2020,2020,13,03/28/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
03/22/2020,03/28/2020,2020,13,03/28/2020,By Week,Week-ending,Oklahoma,18-64 years,,22,,26,29,232
03/22/2020,03/28/2020,2020,13,03/28/2020,By Week,Week-ending,Oklahoma,65 years and over,15,63,,70,81,627
03/29/2020,04/04/2020,2020,14,04/04/2020,By Week,Week-ending,Oklahoma,All Ages,40,98,,103,124,787
03/29/2020,04/04/2020,2020,14,04/04/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
03/29/2020,04/04/2020,2020,14,04/04/2020,By Week,Week-ending,Oklahoma,18-64 years,,24,,26,30,230
03/29/2020,04/04/2020,2020,14,04/04/2020,By Week,Week-ending,Oklahoma,65 years and over,33,74,,77,94,551
04/05/2020,04/11/2020,2020,15,04/11/2020,By Week,Week-ending,Oklahoma,All Ages,52,115,,118,141,876
04/05/2020,04/11/2020,2020,15,04/11/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,14
04/05/2020,04/11/2020,2020,15,04/11/2020,By Week,Week-ending,Oklahoma,18-64 years,,24,,26,27,225
04/05/2020,04/11/2020,2020,15,04/11/2020,By Week,Week-ending,Oklahoma,65 years and over,45,91,,92,114,637
04/12/2020,04/18/2020,2020,16,04/18/2020,By Week,Week-ending,Oklahoma,All Ages,49,91,,93,122,817
04/12/2020,04/18/2020,2020,16,04/18/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,11
04/12/2020,04/18/2020,2020,16,04/18/2020,By Week,Week-ending,Oklahoma,18-64 years,10,16,,17,23,204
04/12/2020,04/18/2020,2020,16,04/18/2020,By Week,Week-ending,Oklahoma,65 years and over,39,74,,75,98,602
04/19/2020,04/25/2020,2020,17,04/25/2020,By Week,Week-ending,Oklahoma,All Ages,48,71,,73,109,799
04/19/2020,04/25/2020,2020,17,04/25/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,10
04/19/2020,04/25/2020,2020,17,04/25/2020,By Week,Week-ending,Oklahoma,18-64 years,10,12,0,12,20,220
04/19/2020,04/25/2020,2020,17,04/25/2020,By Week,Week-ending,Oklahoma,65 years and over,38,59,,61,89,569
04/26/2020,05/02/2020,2020,18,05/02/2020,By Week,Week-ending,Oklahoma,All Ages,46,70,,71,97,782
04/26/2020,05/02/2020,2020,18,05/02/2020,By Week,Week-ending,Oklahoma,0-17 years,,0,0,0,,
04/26/2020,05/02/2020,2020,18,05/02/2020,By Week,Week-ending,Oklahoma,18-64 years,,11,0,11,15,222
04/26/2020,05/02/2020,2020,18,05/02/2020,By Week,Week-ending,Oklahoma,65 years and over,39,59,,60,81,551
05/03/2020,05/09/2020,2020,19,05/09/2020,By Week,Week-ending,Oklahoma,All Ages,29,71,0,71,87,802
05/03/2020,05/09/2020,2020,19,05/09/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,10
05/03/2020,05/09/2020,2020,19,05/09/2020,By Week,Week-ending,Oklahoma,18-64 years,,17,0,17,21,214
05/03/2020,05/09/2020,2020,19,05/09/2020,By Week,Week-ending,Oklahoma,65 years and over,22,52,0,52,64,578
05/10/2020,05/16/2020,2020,20,05/16/2020,By Week,Week-ending,Oklahoma,All Ages,20,63,,64,81,746
05/10/2020,05/16/2020,2020,20,05/16/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
05/10/2020,05/16/2020,2020,20,05/16/2020,By Week,Week-ending,Oklahoma,18-64 years,,,0,,13,188
05/10/2020,05/16/2020,2020,20,05/16/2020,By Week,Week-ending,Oklahoma,65 years and over,16,54,,55,68,551
05/17/2020,05/23/2020,2020,21,05/23/2020,By Week,Week-ending,Oklahoma,All Ages,24,72,0,72,85,828
05/17/2020,05/23/2020,2020,21,05/23/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,12
05/17/2020,05/23/2020,2020,21,05/23/2020,By Week,Week-ending,Oklahoma,18-64 years,,17,0,17,17,208
05/17/2020,05/23/2020,2020,21,05/23/2020,By Week,Week-ending,Oklahoma,65 years and over,22,54,0,54,67,608
05/24/2020,05/30/2020,2020,22,05/30/2020,By Week,Week-ending,Oklahoma,All Ages,26,53,0,53,69,759
05/24/2020,05/30/2020,2020,22,05/30/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,14
05/24/2020,05/30/2020,2020,22,05/30/2020,By Week,Week-ending,Oklahoma,18-64 years,,14,0,14,15,202
05/24/2020,05/30/2020,2020,22,05/30/2020,By Week,Week-ending,Oklahoma,65 years and over,24,39,0,39,54,543
05/31/2020,06/06/2020,2020,23,06/06/2020,By Week,Week-ending,Oklahoma,All Ages,15,56,,57,68,825
05/31/2020,06/06/2020,2020,23,06/06/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,12
05/31/2020,06/06/2020,2020,23,06/06/2020,By Week,Week-ending,Oklahoma,18-64 years,,14,0,14,16,246
05/31/2020,06/06/2020,2020,23,06/06/2020,By Week,Week-ending,Oklahoma,65 years and over,13,42,,43,52,567
06/07/2020,06/13/2020,2020,24,06/13/2020,By Week,Week-ending,Oklahoma,All Ages,18,67,0,67,81,786
06/07/2020,06/13/2020,2020,24,06/13/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,18
06/07/2020,06/13/2020,2020,24,06/13/2020,By Week,Week-ending,Oklahoma,18-64 years,,23,0,23,29,220
06/07/2020,06/13/2020,2020,24,06/13/2020,By Week,Week-ending,Oklahoma,65 years and over,11,44,0,44,52,548
06/14/2020,06/20/2020,2020,25,06/20/2020,By Week,Week-ending,Oklahoma,All Ages,18,63,0,63,72,758
06/14/2020,06/20/2020,2020,25,06/20/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
06/14/2020,06/20/2020,2020,25,06/20/2020,By Week,Week-ending,Oklahoma,18-64 years,,15,0,15,15,195
06/14/2020,06/20/2020,2020,25,06/20/2020,By Week,Week-ending,Oklahoma,65 years and over,16,48,0,48,57,556
06/21/2020,06/27/2020,2020,26,06/27/2020,By Week,Week-ending,Oklahoma,All Ages,18,65,0,65,78,780
06/21/2020,06/27/2020,2020,26,06/27/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
06/21/2020,06/27/2020,2020,26,06/27/2020,By Week,Week-ending,Oklahoma,18-64 years,,21,0,21,25,210
06/21/2020,06/27/2020,2020,26,06/27/2020,By Week,Week-ending,Oklahoma,65 years and over,12,44,0,44,53,565
06/28/2020,07/04/2020,2020,27,07/04/2020,By Week,Week-ending,Oklahoma,All Ages,28,55,0,55,71,813
06/28/2020,07/04/2020,2020,27,07/04/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,14
06/28/2020,07/04/2020,2020,27,07/04/2020,By Week,Week-ending,Oklahoma,18-64 years,10,16,0,16,25,249
06/28/2020,07/04/2020,2020,27,07/04/2020,By Week,Week-ending,Oklahoma,65 years and over,18,39,0,39,46,550
07/05/2020,07/11/2020,2020,28,07/11/2020,By Week,Week-ending,Oklahoma,All Ages,40,66,0,66,90,793
07/05/2020,07/11/2020,2020,28,07/11/2020,By Week,Week-ending,Oklahoma,0-17 years,,0,0,0,,18
07/05/2020,07/11/2020,2020,28,07/11/2020,By Week,Week-ending,Oklahoma,18-64 years,,,0,,12,191
07/05/2020,07/11/2020,2020,28,07/11/2020,By Week,Week-ending,Oklahoma,65 years and over,33,58,0,58,77,584
07/12/2020,07/18/2020,2020,29,07/18/2020,By Week,Week-ending,Oklahoma,All Ages,49,64,0,64,89,813
07/12/2020,07/18/2020,2020,29,07/18/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,10
07/12/2020,07/18/2020,2020,29,07/18/2020,By Week,Week-ending,Oklahoma,18-64 years,12,19,0,19,24,235
07/12/2020,07/18/2020,2020,29,07/18/2020,By Week,Week-ending,Oklahoma,65 years and over,37,45,0,45,65,568
07/19/2020,07/25/2020,2020,30,07/25/2020,By Week,Week-ending,Oklahoma,All Ages,71,86,,87,125,919
07/19/2020,07/25/2020,2020,30,07/25/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
07/19/2020,07/25/2020,2020,30,07/25/2020,By Week,Week-ending,Oklahoma,18-64 years,21,16,0,16,29,253
07/19/2020,07/25/2020,2020,30,07/25/2020,By Week,Week-ending,Oklahoma,65 years and over,50,70,,71,96,659
07/26/2020,08/01/2020,2020,31,08/01/2020,By Week,Week-ending,Oklahoma,All Ages,86,97,0,97,153,922
07/26/2020,08/01/2020,2020,31,08/01/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
07/26/2020,08/01/2020,2020,31,08/01/2020,By Week,Week-ending,Oklahoma,18-64 years,19,19,0,19,32,247
07/26/2020,08/01/2020,2020,31,08/01/2020,By Week,Week-ending,Oklahoma,65 years and over,67,78,0,78,121,666
08/02/2020,08/08/2020,2020,32,08/08/2020,By Week,Week-ending,Oklahoma,All Ages,80,86,0,86,138,837
08/02/2020,08/08/2020,2020,32,08/08/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,12
08/02/2020,08/08/2020,2020,32,08/08/2020,By Week,Week-ending,Oklahoma,18-64 years,20,24,0,24,39,240
08/02/2020,08/08/2020,2020,32,08/08/2020,By Week,Week-ending,Oklahoma,65 years and over,60,62,0,62,99,585
08/09/2020,08/15/2020,2020,33,08/15/2020,By Week,Week-ending,Oklahoma,All Ages,102,106,0,106,167,890
08/09/2020,08/15/2020,2020,33,08/15/2020,By Week,Week-ending,Oklahoma,0-17 years,,,0,,,12
08/09/2020,08/15/2020,2020,33,08/15/2020,By Week,Week-ending,Oklahoma,18-64 years,23,23,0,23,38,261
08/09/2020,08/15/2020,2020,33,08/15/2020,By Week,Week-ending,Oklahoma,65 years and over,78,82,0,82,127,617
08/16/2020,08/22/2020,2020,34,08/22/2020,By Week,Week-ending,Oklahoma,All Ages,82,95,0,95,145,904
08/16/2020,08/22/2020,2020,34,08/22/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,11
08/16/2020,08/22/2020,2020,34,08/22/2020,By Week,Week-ending,Oklahoma,18-64 years,15,23,0,23,29,239
08/16/2020,08/22/2020,2020,34,08/22/2020,By Week,Week-ending,Oklahoma,65 years and over,67,72,0,72,116,654
08/23/2020,08/29/2020,2020,35,08/29/2020,By Week,Week-ending,Oklahoma,All Ages,92,78,,79,137,859
08/23/2020,08/29/2020,2020,35,08/29/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,10
08/23/2020,08/29/2020,2020,35,08/29/2020,By Week,Week-ending,Oklahoma,18-64 years,15,15,,16,27,240
08/23/2020,08/29/2020,2020,35,08/29/2020,By Week,Week-ending,Oklahoma,65 years and over,77,63,0,63,110,609
08/30/2020,09/05/2020,2020,36,09/05/2020,By Week,Week-ending,Oklahoma,All Ages,85,84,0,84,136,856
08/30/2020,09/05/2020,2020,36,09/05/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,15
08/30/2020,09/05/2020,2020,36,09/05/2020,By Week,Week-ending,Oklahoma,18-64 years,11,16,0,16,23,229
08/30/2020,09/05/2020,2020,36,09/05/2020,By Week,Week-ending,Oklahoma,65 years and over,74,67,0,67,112,612
09/06/2020,09/12/2020,2020,37,09/12/2020,By Week,Week-ending,Oklahoma,All Ages,86,97,,98,140,825
09/06/2020,09/12/2020,2020,37,09/12/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
09/06/2020,09/12/2020,2020,37,09/12/2020,By Week,Week-ending,Oklahoma,18-64 years,16,27,0,27,34,201
09/06/2020,09/12/2020,2020,37,09/12/2020,By Week,Week-ending,Oklahoma,65 years and over,70,70,,71,106,616
09/13/2020,09/19/2020,2020,38,09/19/2020,By Week,Week-ending,Oklahoma,All Ages,84,78,0,78,132,825
09/13/2020,09/19/2020,2020,38,09/19/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,10
09/13/2020,09/19/2020,2020,38,09/19/2020,By Week,Week-ending,Oklahoma,18-64 years,15,16,0,16,27,211
09/13/2020,09/19/2020,2020,38,09/19/2020,By Week,Week-ending,Oklahoma,65 years and over,69,62,0,62,105,604
09/20/2020,09/26/2020,2020,39,09/26/2020,By Week,Week-ending,Oklahoma,All Ages,92,110,0,110,161,955
09/20/2020,09/26/2020,2020,39,09/26/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
09/20/2020,09/26/2020,2020,39,09/26/2020,By Week,Week-ending,Oklahoma,18-64 years,18,23,0,23,32,247
09/20/2020,09/26/2020,2020,39,09/26/2020,By Week,Week-ending,Oklahoma,65 years and over,74,87,0,87,129,699
09/27/2020,10/03/2020,2020,40,10/03/2020,By Week,Week-ending,Oklahoma,All Ages,94,104,0,104,153,882
09/27/2020,10/03/2020,2020,40,10/03/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,13
09/27/2020,10/03/2020,2020,40,10/03/2020,By Week,Week-ending,Oklahoma,18-64 years,19,23,0,23,33,257
09/27/2020,10/03/2020,2020,40,10/03/2020,By Week,Week-ending,Oklahoma,65 years and over,75,80,0,80,119,612
10/04/2020,10/10/2020,2020,41,10/10/2020,By Week,Week-ending,Oklahoma,All Ages,131,115,0,115,193,997
10/04/2020,10/10/2020,2020,41,10/10/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,10
10/04/2020,10/10/2020,2020,41,10/10/2020,By Week,Week-ending,Oklahoma,18-64 years,27,21,0,21,39,255
10/04/2020,10/10/2020,2020,41,10/10/2020,By Week,Week-ending,Oklahoma,65 years and over,104,94,0,94,154,732
10/11/2020,10/17/2020,2020,42,10/17/2020,By Week,Week-ending,Oklahoma,All Ages,129,103,,105,176,895
10/11/2020,10/17/2020,2020,42,10/17/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
10/11/2020,10/17/2020,2020,42,10/17/2020,By Week,Week-ending,Oklahoma,18-64 years,17,15,0,15,26,223
10/11/2020,10/17/2020,2020,42,10/17/2020,By Week,Week-ending,Oklahoma,65 years and over,112,88,,90,150,663
10/18/2020,10/24/2020,2020,43,10/24/2020,By Week,Week-ending,Oklahoma,All Ages,182,108,,109,231,972
10/18/2020,10/24/2020,2020,43,10/24/2020,By Week,Week-ending,Oklahoma,0-17 years,,,0,,,12
10/18/2020,10/24/2020,2020,43,10/24/2020,By Week,Week-ending,Oklahoma,18-64 years,28,20,0,20,43,241
10/18/2020,10/24/2020,2020,43,10/24/2020,By Week,Week-ending,Oklahoma,65 years and over,153,87,,88,186,719
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Oklahoma,All Ages,180,127,,129,232,"1,066"
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,12
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Oklahoma,18-64 years,23,19,0,19,32,276
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Oklahoma,65 years and over,157,108,,110,200,778
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Oklahoma,All Ages,198,106,,107,247,"1,055"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Oklahoma,0-17 years,0,,0,,,13
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Oklahoma,18-64 years,31,13,0,13,37,248
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Oklahoma,65 years and over,167,92,,93,209,794
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Oklahoma,All Ages,267,167,,168,339,"1,098"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,,,,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Oklahoma,18-64 years,40,32,0,32,57,252
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Oklahoma,65 years and over,227,135,0,135,281,841
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Oklahoma,All Ages,322,198,,199,397,"1,181"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,10
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Oklahoma,18-64 years,70,39,0,39,85,298
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Oklahoma,65 years and over,252,159,,160,312,873
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Oklahoma,All Ages,397,230,,231,463,"1,192"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Oklahoma,18-64 years,66,55,0,55,86,280
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Oklahoma,65 years and over,331,175,,176,377,904
11/29/2020,12/05/2020,2020,49,12/05/2020,By Week,Week-ending,Oklahoma,All Ages,500,278,,279,569,"1,364"
11/29/2020,12/05/2020,2020,49,12/05/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
11/29/2020,12/05/2020,2020,49,12/05/2020,By Week,Week-ending,Oklahoma,18-64 years,107,58,0,58,123,329
11/29/2020,12/05/2020,2020,49,12/05/2020,By Week,Week-ending,Oklahoma,65 years and over,393,220,,221,446,"1,026"
12/06/2020,12/12/2020,2020,50,12/12/2020,By Week,Week-ending,Oklahoma,All Ages,465,241,,242,518,"1,249"
12/06/2020,12/12/2020,2020,50,12/12/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
12/06/2020,12/12/2020,2020,50,12/12/2020,By Week,Week-ending,Oklahoma,18-64 years,76,39,0,39,85,281
12/06/2020,12/12/2020,2020,50,12/12/2020,By Week,Week-ending,Oklahoma,65 years and over,389,202,,203,433,960
12/13/2020,12/19/2020,2020,51,12/19/2020,By Week,Week-ending,Oklahoma,All Ages,442,231,0,231,499,"1,306"
12/13/2020,12/19/2020,2020,51,12/19/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,12
12/13/2020,12/19/2020,2020,51,12/19/2020,By Week,Week-ending,Oklahoma,18-64 years,78,48,0,48,97,321
12/13/2020,12/19/2020,2020,51,12/19/2020,By Week,Week-ending,Oklahoma,65 years and over,364,183,0,183,402,973
12/20/2020,12/26/2020,2020,52,12/26/2020,By Week,Week-ending,Oklahoma,All Ages,470,244,,245,521,"1,310"
12/20/2020,12/26/2020,2020,52,12/26/2020,By Week,Week-ending,Oklahoma,0-17 years,0,0,0,0,0,
12/20/2020,12/26/2020,2020,52,12/26/2020,By Week,Week-ending,Oklahoma,18-64 years,108,52,0,52,119,344
12/20/2020,12/26/2020,2020,52,12/26/2020,By Week,Week-ending,Oklahoma,65 years and over,362,192,,193,402,961
12/27/2020,01/02/2021,2020,53,01/02/2021,By Week,Week-ending,Oklahoma,All Ages,510,269,0,269,583,"1,385"
12/27/2020,01/02/2021,2020,53,01/02/2021,By Week,Week-ending,Oklahoma,0-17 years,,0,0,0,,11
12/27/2020,01/02/2021,2020,53,01/02/2021,By Week,Week-ending,Oklahoma,18-64 years,101,58,0,58,120,332
12/27/2020,01/02/2021,2020,53,01/02/2021,By Week,Week-ending,Oklahoma,65 years and over,408,211,0,211,462,"1,042"
01/03/2021,01/09/2021,2021,1,01/09/2021,By Week,Week-ending,Oklahoma,All Ages,520,272,,275,573,"1,313"
01/03/2021,01/09/2021,2021,1,01/09/2021,By Week,Week-ending,Oklahoma,0-17 years,,0,0,0,,11
01/03/2021,01/09/2021,2021,1,01/09/2021,By Week,Week-ending,Oklahoma,18-64 years,104,54,,55,112,353
